Nivel de consistência; Data; Cota
2;1986-02-08;311
2;1986-02-09;307
2;1986-02-09;278
2;1986-02-09;258
2;1986-02-09;246
2;1986-02-09;238
2;1986-02-09;247
2;1986-02-09;244
2;1986-02-09;245
2;1986-02-09;263
2;1986-02-09;264
2;1986-02-09;268
2;1986-02-09;262
2;1986-02-09;258
2;1986-02-09;278
2;1986-02-09;260
2;1986-02-09;245
2;1986-02-09;236
2;1986-02-09;229
2;1986-02-09;224
2;1986-02-09;210
2;1986-01-01;437
2;1986-01-02;407
2;1986-01-03;420
2;1986-01-04;432
2;1986-01-05;439
2;1986-01-06;446
2;1986-01-07;551
2;1986-01-08;491
2;1986-01-09;489
2;1986-01-09;518
2;1986-01-09;551
2;1986-01-09;544
2;1986-01-09;499
2;1986-01-09;449
2;1986-01-09;410
2;1986-01-09;408
2;1986-01-09;418
2;1986-01-09;388
2;1986-01-09;364
2;1986-01-09;334
2;1986-01-09;314
2;1986-01-09;299
2;1986-01-09;290
2;1986-01-09;279
2;1986-01-09;272
2;1986-01-09;269
2;1986-01-09;265
2;1986-01-09;258
2;1986-01-09;253
2;1986-01-09;254
2;1986-01-09;258
2;1985-12-01;339
2;1985-12-02;393
2;1985-12-03;342
2;1985-12-04;322
2;1985-12-05;292
2;1985-12-06;280
2;1985-12-07;272
2;1985-12-08;277
2;1985-12-09;291
2;1985-12-09;290
2;1985-12-09;286
2;1985-12-09;274
2;1985-12-09;249
2;1985-12-09;236
2;1985-12-09;221
2;1985-12-09;224
2;1985-12-09;234
2;1985-12-09;257
2;1985-12-09;283
2;1985-12-09;267
2;1985-12-09;269
2;1985-12-09;267
2;1985-12-09;269
2;1985-12-09;263
2;1985-12-09;281
2;1985-12-09;286
2;1985-12-09;286
2;1985-12-09;317
2;1985-12-09;351
2;1985-12-09;382
2;1985-12-09;443
2;1985-11-01;211
2;1985-11-02;205
2;1985-11-03;201
2;1985-11-04;210
2;1985-11-05;257
2;1985-11-06;310
2;1985-11-07;334
2;1985-11-08;340
2;1985-11-09;299
2;1985-11-09;277
2;1985-11-09;251
2;1985-11-09;237
2;1985-11-09;223
2;1985-11-09;212
2;1985-11-09;208
2;1985-11-09;200
2;1985-11-09;195
2;1985-11-09;188
2;1985-11-09;182
2;1985-11-09;178
2;1985-11-09;185
2;1985-11-09;177
2;1985-11-09;178
2;1985-11-09;185
2;1985-11-09;190
2;1985-11-09;202
2;1985-11-09;239
2;1985-11-09;274
2;1985-11-09;321
2;1985-11-09;312
2;1985-10-01;202
2;1985-10-02;211
2;1985-10-03;224
2;1985-10-04;246
2;1985-10-05;236
2;1985-10-06;237
2;1985-10-07;231
2;1985-10-08;225
2;1985-10-09;209
2;1985-10-09;205
2;1985-10-09;200
2;1985-10-09;196
2;1985-10-09;193
2;1985-10-09;189
2;1985-10-09;185
2;1985-10-09;182
2;1985-10-09;176
2;1985-10-09;176
2;1985-10-09;177
2;1985-10-09;172
2;1985-10-09;173
2;1985-10-09;177
2;1985-10-09;180
2;1985-10-09;179
2;1985-10-09;193
2;1985-10-09;198
2;1985-10-09;208
2;1985-10-09;217
2;1985-10-09;228
2;1985-10-09;218
2;1985-10-09;215
2;1985-09-01;197
2;1985-09-02;196
2;1985-09-03;193
2;1985-09-04;191
2;1985-09-05;190
2;1985-09-06;189
2;1985-09-07;189
2;1985-09-08;187
2;1985-09-09;184
2;1985-09-09;186
2;1985-09-09;184
2;1985-09-09;187
2;1985-09-09;189
2;1985-09-09;186
2;1985-09-09;187
2;1985-09-09;186
2;1985-09-09;182
2;1985-09-09;181
2;1985-09-09;180
2;1985-09-09;180
2;1985-09-09;178
2;1985-09-09;176
2;1985-09-09;177
2;1985-09-09;176
2;1985-09-09;178
2;1985-09-09;181
2;1985-09-09;186
2;1985-09-09;191
2;1985-09-09;191
2;1985-09-09;203
2;1985-08-01;203
2;1985-08-02;201
2;1985-08-03;205
2;1985-08-04;204
2;1985-08-05;205
2;1985-08-06;202
2;1985-08-07;203
2;1985-08-08;200
2;1985-08-09;203
2;1985-08-09;205
2;1985-08-09;201
2;1985-08-09;203
2;1985-08-09;196
2;1985-08-09;192
2;1985-08-09;192
2;1985-08-09;196
2;1985-08-09;198
2;1985-08-09;192
2;1985-08-09;190
2;1985-08-09;191
2;1985-08-09;191
2;1985-08-09;192
2;1985-08-09;190
2;1985-08-09;195
2;1985-08-09;196
2;1985-08-09;195
2;1985-08-09;194
2;1985-08-09;196
2;1985-08-09;195
2;1985-08-09;194
2;1985-08-09;193
2;1985-07-01;213
2;1985-07-02;213
2;1985-07-03;212
2;1985-07-04;214
2;1985-07-05;212
2;1985-07-06;212
2;1985-07-07;211
2;1985-07-08;211
2;1985-07-09;210
2;1985-07-09;210
2;1985-07-09;210
2;1985-07-09;210
2;1985-07-09;207
2;1985-07-09;207
2;1985-07-09;207
2;1985-07-09;205
2;1985-07-09;203
2;1985-07-09;200
2;1985-07-09;201
2;1985-07-09;201
2;1985-07-09;203
2;1985-07-09;206
2;1985-07-09;206
2;1985-07-09;202
2;1985-07-09;202
2;1985-07-09;204
2;1985-07-09;203
2;1985-07-09;202
2;1985-07-09;201
2;1985-07-09;201
2;1985-07-09;201
2;1985-06-01;226
2;1985-06-02;225
2;1985-06-03;225
2;1985-06-04;230
2;1985-06-05;226
2;1985-06-06;226
2;1985-06-07;231
2;1985-06-08;229
2;1985-06-09;229
2;1985-06-09;227
2;1985-06-09;222
2;1985-06-09;222
2;1985-06-09;220
2;1985-06-09;222
2;1985-06-09;219
2;1985-06-09;218
2;1985-06-09;220
2;1985-06-09;219
2;1985-06-09;220
2;1985-06-09;219
2;1985-06-09;218
2;1985-06-09;217
2;1985-06-09;217
2;1985-06-09;216
2;1985-06-09;217
2;1985-06-09;217
2;1985-06-09;217
2;1985-06-09;216
2;1985-06-09;214
2;1985-06-09;214
2;1985-05-01;256
2;1985-05-02;254
2;1985-05-03;254
2;1985-05-04;252
2;1985-05-05;252
2;1985-05-06;251
2;1985-05-07;260
2;1985-05-08;260
2;1985-05-09;252
2;1985-05-09;249
2;1985-05-09;248
2;1985-05-09;248
2;1985-05-09;247
2;1985-05-09;248
2;1985-05-09;258
2;1985-05-09;260
2;1985-05-09;263
2;1985-05-09;256
2;1985-05-09;250
2;1985-05-09;255
2;1985-05-09;241
2;1985-05-09;241
2;1985-05-09;236
2;1985-05-09;238
2;1985-05-09;236
2;1985-05-09;233
2;1985-05-09;230
2;1985-05-09;231
2;1985-05-09;230
2;1985-05-09;230
2;1985-05-09;227
2;1985-04-01;324
2;1985-04-02;323
2;1985-04-03;325
2;1985-04-04;319
2;1985-04-05;312
2;1985-04-06;298
2;1985-04-07;290
2;1985-04-08;290
2;1985-04-09;280
2;1985-04-09;280
2;1985-04-09;280
2;1985-04-09;294
2;1985-04-09;295
2;1985-04-09;297
2;1985-04-09;287
2;1985-04-09;280
2;1985-04-09;282
2;1985-04-09;273
2;1985-04-09;271
2;1985-04-09;267
2;1985-04-09;267
2;1985-04-09;272
2;1985-04-09;278
2;1985-04-09;275
2;1985-04-09;266
2;1985-04-09;268
2;1985-04-09;260
2;1985-04-09;258
2;1985-04-09;259
2;1985-04-09;256
2;1985-03-01;435
2;1985-03-02;395
2;1985-03-03;403
2;1985-03-04;387
2;1985-03-05;381
2;1985-03-06;356
2;1985-03-07;332
2;1985-03-08;322
2;1985-03-09;324
2;1985-03-09;333
2;1985-03-09;339
2;1985-03-09;343
2;1985-03-09;353
2;1985-03-09;355
2;1985-03-09;365
2;1985-03-09;382
2;1985-03-09;361
2;1985-03-09;358
2;1985-03-09;391
2;1985-03-09;440
2;1985-03-09;479
2;1985-03-09;454
2;1985-03-09;437
2;1985-03-09;398
2;1985-03-09;365
2;1985-03-09;345
2;1985-03-09;338
2;1985-03-09;325
2;1985-03-09;313
2;1985-03-09;319
2;1985-03-09;324
2;1985-02-01;-999
2;1985-02-02;-999
2;1985-02-03;-999
2;1985-02-04;-999
2;1985-02-05;465
2;1985-02-06;445
2;1985-02-07;429
2;1985-02-08;410
2;1985-02-09;412
2;1985-02-09;418
2;1985-02-09;402
2;1985-02-09;376
2;1985-02-09;373
2;1985-02-09;362
2;1985-02-09;351
2;1985-02-09;337
2;1985-02-09;332
2;1985-02-09;319
2;1985-02-09;310
2;1985-02-09;310
2;1985-02-09;305
2;1985-02-09;301
2;1985-02-09;297
2;1985-02-09;293
2;1985-02-09;352
2;1985-02-09;438
2;1985-02-09;452
2;1985-02-09;444
2;1985-01-01;429
2;1985-01-02;433
2;1985-01-03;437
2;1985-01-04;400
2;1985-01-05;373
2;1985-01-06;354
2;1985-01-07;356
2;1985-01-08;377
2;1985-01-09;431
2;1985-01-09;453
2;1985-01-09;501
2;1985-01-09;585
2;1985-01-09;593
2;1985-01-09;568
2;1985-01-09;528
2;1985-01-09;548
2;1985-01-09;583
2;1985-01-09;581
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1985-01-09;-999
2;1984-12-01;299
2;1984-12-02;303
2;1984-12-03;281
2;1984-12-04;284
2;1984-12-05;302
2;1984-12-06;328
2;1984-12-07;365
2;1984-12-08;345
2;1984-12-09;342
2;1984-12-09;413
2;1984-12-09;418
2;1984-12-09;409
2;1984-12-09;404
2;1984-12-09;409
2;1984-12-09;442
2;1984-12-09;504
2;1984-12-09;512
2;1984-12-09;492
2;1984-12-09;483
2;1984-12-09;432
2;1984-12-09;428
2;1984-12-09;427
2;1984-12-09;449
2;1984-12-09;424
2;1984-12-09;418
2;1984-12-09;403
2;1984-12-09;407
2;1984-12-09;412
2;1984-12-09;416
2;1984-12-09;420
2;1984-12-09;424
2;1984-11-01;192
2;1984-11-02;184
2;1984-11-03;173
2;1984-11-04;167
2;1984-11-05;163
2;1984-11-06;162
2;1984-11-07;160
2;1984-11-08;164
2;1984-11-09;155
2;1984-11-09;149
2;1984-11-09;152
2;1984-11-09;154
2;1984-11-09;152
2;1984-11-09;153
2;1984-11-09;175
2;1984-11-09;171
2;1984-11-09;171
2;1984-11-09;167
2;1984-11-09;162
2;1984-11-09;161
2;1984-11-09;183
2;1984-11-09;246
2;1984-11-09;260
2;1984-11-09;284
2;1984-11-09;365
2;1984-11-09;325
2;1984-11-09;295
2;1984-11-09;293
2;1984-11-09;313
2;1984-11-09;283
2;1984-10-01;201
2;1984-10-02;194
2;1984-10-03;192
2;1984-10-04;187
2;1984-10-05;174
2;1984-10-06;167
2;1984-10-07;167
2;1984-10-08;170
2;1984-10-09;168
2;1984-10-09;168
2;1984-10-09;161
2;1984-10-09;161
2;1984-10-09;165
2;1984-10-09;168
2;1984-10-09;163
2;1984-10-09;167
2;1984-10-09;169
2;1984-10-09;172
2;1984-10-09;166
2;1984-10-09;164
2;1984-10-09;170
2;1984-10-09;167
2;1984-10-09;167
2;1984-10-09;170
2;1984-10-09;172
2;1984-10-09;173
2;1984-10-09;175
2;1984-10-09;174
2;1984-10-09;184
2;1984-10-09;194
2;1984-10-09;200
2;1984-09-01;183
2;1984-09-02;180
2;1984-09-03;183
2;1984-09-04;187
2;1984-09-05;190
2;1984-09-06;192
2;1984-09-07;184
2;1984-09-08;178
2;1984-09-09;172
2;1984-09-09;180
2;1984-09-09;170
2;1984-09-09;168
2;1984-09-09;165
2;1984-09-09;171
2;1984-09-09;169
2;1984-09-09;184
2;1984-09-09;170
2;1984-09-09;172
2;1984-09-09;167
2;1984-09-09;165
2;1984-09-09;170
2;1984-09-09;172
2;1984-09-09;170
2;1984-09-09;167
2;1984-09-09;172
2;1984-09-09;172
2;1984-09-09;175
2;1984-09-09;174
2;1984-09-09;189
2;1984-09-09;193
2;1984-08-01;150
2;1984-08-02;150
2;1984-08-03;156
2;1984-08-04;152
2;1984-08-05;148
2;1984-08-06;146
2;1984-08-07;149
2;1984-08-08;150
2;1984-08-09;150
2;1984-08-09;150
2;1984-08-09;147
2;1984-08-09;149
2;1984-08-09;150
2;1984-08-09;151
2;1984-08-09;153
2;1984-08-09;147
2;1984-08-09;149
2;1984-08-09;150
2;1984-08-09;152
2;1984-08-09;159
2;1984-08-09;163
2;1984-08-09;159
2;1984-08-09;162
2;1984-08-09;149
2;1984-08-09;151
2;1984-08-09;161
2;1984-08-09;170
2;1984-08-09;170
2;1984-08-09;175
2;1984-08-09;186
2;1984-08-09;191
2;1984-07-01;150
2;1984-07-02;155
2;1984-07-03;157
2;1984-07-04;156
2;1984-07-05;155
2;1984-07-06;154
2;1984-07-07;156
2;1984-07-08;158
2;1984-07-09;162
2;1984-07-09;160
2;1984-07-09;159
2;1984-07-09;155
2;1984-07-09;157
2;1984-07-09;151
2;1984-07-09;152
2;1984-07-09;154
2;1984-07-09;155
2;1984-07-09;154
2;1984-07-09;152
2;1984-07-09;151
2;1984-07-09;150
2;1984-07-09;153
2;1984-07-09;152
2;1984-07-09;151
2;1984-07-09;152
2;1984-07-09;150
2;1984-07-09;156
2;1984-07-09;151
2;1984-07-09;151
2;1984-07-09;148
2;1984-07-09;150
2;1984-06-01;162
2;1984-06-02;161
2;1984-06-03;161
2;1984-06-04;164
2;1984-06-05;165
2;1984-06-06;164
2;1984-06-07;166
2;1984-06-08;164
2;1984-06-09;158
2;1984-06-09;157
2;1984-06-09;156
2;1984-06-09;156
2;1984-06-09;154
2;1984-06-09;154
2;1984-06-09;156
2;1984-06-09;158
2;1984-06-09;157
2;1984-06-09;164
2;1984-06-09;163
2;1984-06-09;163
2;1984-06-09;161
2;1984-06-09;161
2;1984-06-09;160
2;1984-06-09;167
2;1984-06-09;164
2;1984-06-09;159
2;1984-06-09;156
2;1984-06-09;153
2;1984-06-09;157
2;1984-06-09;153
2;1984-05-01;186
2;1984-05-02;189
2;1984-05-03;188
2;1984-05-04;186
2;1984-05-05;179
2;1984-05-06;181
2;1984-05-07;183
2;1984-05-08;181
2;1984-05-09;183
2;1984-05-09;182
2;1984-05-09;184
2;1984-05-09;180
2;1984-05-09;179
2;1984-05-09;180
2;1984-05-09;181
2;1984-05-09;180
2;1984-05-09;180
2;1984-05-09;181
2;1984-05-09;182
2;1984-05-09;182
2;1984-05-09;181
2;1984-05-09;184
2;1984-05-09;182
2;1984-05-09;178
2;1984-05-09;181
2;1984-05-09;173
2;1984-05-09;172
2;1984-05-09;174
2;1984-05-09;174
2;1984-05-09;172
2;1984-05-09;167
2;1984-04-01;260
2;1984-04-02;257
2;1984-04-03;241
2;1984-04-04;244
2;1984-04-05;236
2;1984-04-06;235
2;1984-04-07;257
2;1984-04-08;279
2;1984-04-09;290
2;1984-04-09;288
2;1984-04-09;264
2;1984-04-09;246
2;1984-04-09;235
2;1984-04-09;215
2;1984-04-09;215
2;1984-04-09;210
2;1984-04-09;206
2;1984-04-09;200
2;1984-04-09;199
2;1984-04-09;199
2;1984-04-09;199
2;1984-04-09;201
2;1984-04-09;199
2;1984-04-09;200
2;1984-04-09;197
2;1984-04-09;195
2;1984-04-09;195
2;1984-04-09;193
2;1984-04-09;194
2;1984-04-09;189
2;1984-03-01;188
2;1984-03-02;184
2;1984-03-03;178
2;1984-03-04;182
2;1984-03-05;176
2;1984-03-06;178
2;1984-03-07;179
2;1984-03-08;184
2;1984-03-09;199
2;1984-03-09;216
2;1984-03-09;252
2;1984-03-09;263
2;1984-03-09;262
2;1984-03-09;246
2;1984-03-09;241
2;1984-03-09;252
2;1984-03-09;241
2;1984-03-09;231
2;1984-03-09;220
2;1984-03-09;211
2;1984-03-09;206
2;1984-03-09;203
2;1984-03-09;213
2;1984-03-09;226
2;1984-03-09;227
2;1984-03-09;229
2;1984-03-09;223
2;1984-03-09;226
2;1984-03-09;231
2;1984-03-09;241
2;1984-03-09;245
2;1984-02-01;266
2;1984-02-02;245
2;1984-02-03;237
2;1984-02-04;231
2;1984-02-05;223
2;1984-02-06;219
2;1984-02-07;219
2;1984-02-08;219
2;1984-02-09;215
2;1984-02-09;216
2;1984-02-09;216
2;1984-02-09;221
2;1984-02-09;223
2;1984-02-09;225
2;1984-02-09;223
2;1984-02-09;215
2;1984-02-09;211
2;1984-02-09;209
2;1984-02-09;202
2;1984-02-09;197
2;1984-02-09;200
2;1984-02-09;202
2;1984-02-09;206
2;1984-02-09;206
2;1984-02-09;199
2;1984-02-09;202
2;1984-02-09;195
2;1984-02-09;193
2;1984-02-09;189
2;1984-01-01;309
2;1984-01-02;297
2;1984-01-03;279
2;1984-01-04;273
2;1984-01-05;267
2;1984-01-06;264
2;1984-01-07;261
2;1984-01-08;261
2;1984-01-09;265
2;1984-01-09;277
2;1984-01-09;280
2;1984-01-09;271
2;1984-01-09;265
2;1984-01-09;247
2;1984-01-09;239
2;1984-01-09;233
2;1984-01-09;224
2;1984-01-09;220
2;1984-01-09;222
2;1984-01-09;231
2;1984-01-09;223
2;1984-01-09;211
2;1984-01-09;215
2;1984-01-09;238
2;1984-01-09;267
2;1984-01-09;294
2;1984-01-09;309
2;1984-01-09;315
2;1984-01-09;307
2;1984-01-09;293
2;1984-01-09;277
2;1983-12-01;272
2;1983-12-02;291
2;1983-12-03;393
2;1983-12-04;453
2;1983-12-05;489
2;1983-12-06;505
2;1983-12-07;467
2;1983-12-08;434
2;1983-12-09;476
2;1983-12-09;563
2;1983-12-09;587
2;1983-12-09;580
2;1983-12-09;564
2;1983-12-09;553
2;1983-12-09;529
2;1983-12-09;491
2;1983-12-09;445
2;1983-12-09;387
2;1983-12-09;369
2;1983-12-09;352
2;1983-12-09;337
2;1983-12-09;319
2;1983-12-09;304
2;1983-12-09;302
2;1983-12-09;308
2;1983-12-09;315
2;1983-12-09;336
2;1983-12-09;343
2;1983-12-09;350
2;1983-12-09;357
2;1983-12-09;328
2;1983-11-01;250
2;1983-11-02;239
2;1983-11-03;238
2;1983-11-04;239
2;1983-11-05;260
2;1983-11-06;307
2;1983-11-07;354
2;1983-11-08;332
2;1983-11-09;333
2;1983-11-09;288
2;1983-11-09;270
2;1983-11-09;260
2;1983-11-09;261
2;1983-11-09;262
2;1983-11-09;265
2;1983-11-09;284
2;1983-11-09;332
2;1983-11-09;330
2;1983-11-09;350
2;1983-11-09;334
2;1983-11-09;324
2;1983-11-09;305
2;1983-11-09;279
2;1983-11-09;265
2;1983-11-09;271
2;1983-11-09;273
2;1983-11-09;274
2;1983-11-09;271
2;1983-11-09;266
2;1983-11-09;260
2;1983-10-01;236
2;1983-10-02;239
2;1983-10-03;273
2;1983-10-04;284
2;1983-10-05;256
2;1983-10-06;239
2;1983-10-07;224
2;1983-10-08;213
2;1983-10-09;207
2;1983-10-09;202
2;1983-10-09;199
2;1983-10-09;198
2;1983-10-09;199
2;1983-10-09;221
2;1983-10-09;257
2;1983-10-09;300
2;1983-10-09;365
2;1983-10-09;334
2;1983-10-09;308
2;1983-10-09;301
2;1983-10-09;316
2;1983-10-09;293
2;1983-10-09;275
2;1983-10-09;264
2;1983-10-09;264
2;1983-10-09;275
2;1983-10-09;279
2;1983-10-09;281
2;1983-10-09;285
2;1983-10-09;269
2;1983-10-09;257
2;1983-09-01;179
2;1983-09-02;177
2;1983-09-03;178
2;1983-09-04;176
2;1983-09-05;176
2;1983-09-06;176
2;1983-09-07;175
2;1983-09-08;176
2;1983-09-09;176
2;1983-09-09;181
2;1983-09-09;187
2;1983-09-09;190
2;1983-09-09;191
2;1983-09-09;189
2;1983-09-09;187
2;1983-09-09;193
2;1983-09-09;191
2;1983-09-09;190
2;1983-09-09;193
2;1983-09-09;198
2;1983-09-09;190
2;1983-09-09;188
2;1983-09-09;188
2;1983-09-09;192
2;1983-09-09;196
2;1983-09-09;201
2;1983-09-09;210
2;1983-09-09;217
2;1983-09-09;226
2;1983-09-09;236
2;1983-08-01;199
2;1983-08-02;200
2;1983-08-03;198
2;1983-08-04;194
2;1983-08-05;192
2;1983-08-06;192
2;1983-08-07;190
2;1983-08-08;189
2;1983-08-09;190
2;1983-08-09;190
2;1983-08-09;183
2;1983-08-09;183
2;1983-08-09;184
2;1983-08-09;184
2;1983-08-09;185
2;1983-08-09;181
2;1983-08-09;181
2;1983-08-09;181
2;1983-08-09;181
2;1983-08-09;182
2;1983-08-09;183
2;1983-08-09;183
2;1983-08-09;182
2;1983-08-09;182
2;1983-08-09;183
2;1983-08-09;186
2;1983-08-09;181
2;1983-08-09;181
2;1983-08-09;182
2;1983-08-09;181
2;1983-08-09;181
2;1983-07-01;205
2;1983-07-02;204
2;1983-07-03;204
2;1983-07-04;205
2;1983-07-05;204
2;1983-07-06;205
2;1983-07-07;204
2;1983-07-08;204
2;1983-07-09;204
2;1983-07-09;204
2;1983-07-09;203
2;1983-07-09;203
2;1983-07-09;203
2;1983-07-09;199
2;1983-07-09;198
2;1983-07-09;198
2;1983-07-09;199
2;1983-07-09;198
2;1983-07-09;198
2;1983-07-09;197
2;1983-07-09;199
2;1983-07-09;199
2;1983-07-09;200
2;1983-07-09;203
2;1983-07-09;211
2;1983-07-09;207
2;1983-07-09;203
2;1983-07-09;202
2;1983-07-09;200
2;1983-07-09;200
2;1983-07-09;201
2;1977-10-01;61
2;1977-10-02;60
2;1977-10-03;59
2;1977-10-04;58
2;1977-10-05;54
2;1977-10-06;55
2;1977-10-07;53
2;1977-10-08;70
2;1977-10-09;95
2;1977-10-09;105
2;1977-10-09;114
2;1977-10-09;108
2;1977-10-09;101
2;1977-10-09;88
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-10-09;-999
2;1977-09-01;46
2;1977-09-02;47
2;1977-09-03;47
2;1977-09-04;47
2;1977-09-05;48
2;1977-09-06;52
2;1977-09-07;49
2;1977-09-08;59
2;1977-09-09;62
2;1977-09-09;62
2;1977-09-09;63
2;1977-09-09;63
2;1977-09-09;58
2;1977-09-09;58
2;1977-09-09;57
2;1977-09-09;47
2;1977-09-09;49
2;1977-09-09;51
2;1977-09-09;52
2;1977-09-09;49
2;1977-09-09;48
2;1977-09-09;49
2;1977-09-09;48
2;1977-09-09;48
2;1977-09-09;50
2;1977-09-09;52
2;1977-09-09;54
2;1977-09-09;55
2;1977-09-09;60
2;1977-09-09;64
2;1977-08-01;56
2;1977-08-02;53
2;1977-08-03;55
2;1977-08-04;55
2;1977-08-05;54
2;1977-08-06;57
2;1977-08-07;55
2;1977-08-08;55
2;1977-08-09;54
2;1977-08-09;55
2;1977-08-09;63
2;1977-08-09;60
2;1977-08-09;57
2;1977-08-09;54
2;1977-08-09;49
2;1977-08-09;51
2;1977-08-09;50
2;1977-08-09;49
2;1977-08-09;47
2;1977-08-09;56
2;1977-08-09;44
2;1977-08-09;46
2;1977-08-09;48
2;1977-08-09;46
2;1977-08-09;49
2;1977-08-09;47
2;1977-08-09;50
2;1977-08-09;51
2;1977-08-09;50
2;1977-08-09;49
2;1977-08-09;46
2;1977-07-01;67
2;1977-07-02;70
2;1977-07-03;68
2;1977-07-04;74
2;1977-07-05;72
2;1977-07-06;67
2;1977-07-07;64
2;1977-07-08;67
2;1977-07-09;66
2;1977-07-09;69
2;1977-07-09;65
2;1977-07-09;66
2;1977-07-09;67
2;1977-07-09;64
2;1977-07-09;71
2;1977-07-09;56
2;1977-07-09;64
2;1977-07-09;61
2;1977-07-09;61
2;1977-07-09;58
2;1977-07-09;62
2;1977-07-09;61
2;1977-07-09;62
2;1977-07-09;61
2;1977-07-09;52
2;1977-07-09;56
2;1977-07-09;58
2;1977-07-09;59
2;1977-07-09;60
2;1977-07-09;59
2;1977-07-09;57
2;1977-06-01;81
2;1977-06-02;81
2;1977-06-03;80
2;1977-06-04;82
2;1977-06-05;77
2;1977-06-06;77
2;1977-06-07;79
2;1977-06-08;78
2;1977-06-09;67
2;1977-06-09;78
2;1977-06-09;75
2;1977-06-09;72
2;1977-06-09;67
2;1977-06-09;64
2;1977-06-09;70
2;1977-06-09;69
2;1977-06-09;73
2;1977-06-09;71
2;1977-06-09;63
2;1977-06-09;66
2;1977-06-09;69
2;1977-06-09;65
2;1977-06-09;67
2;1977-06-09;57
2;1977-06-09;62
2;1977-06-09;65
2;1977-06-09;78
2;1977-06-09;63
2;1977-06-09;69
2;1977-06-09;72
2;1977-05-01;114
2;1977-05-02;110
2;1977-05-03;104
2;1977-05-04;102
2;1977-05-05;98
2;1977-05-06;94
2;1977-05-07;90
2;1977-05-08;91
2;1977-05-09;93
2;1977-05-09;90
2;1977-05-09;88
2;1977-05-09;87
2;1977-05-09;85
2;1977-05-09;87
2;1977-05-09;85
2;1977-05-09;87
2;1977-05-09;82
2;1977-05-09;88
2;1977-05-09;90
2;1977-05-09;92
2;1977-05-09;91
2;1977-05-09;93
2;1977-05-09;93
2;1977-05-09;91
2;1977-05-09;83
2;1977-05-09;82
2;1977-05-09;80
2;1977-05-09;84
2;1977-05-09;84
2;1977-05-09;83
2;1977-05-09;82
2;1977-04-01;123
2;1977-04-02;128
2;1977-04-03;155
2;1977-04-04;157
2;1977-04-05;152
2;1977-04-06;162
2;1977-04-07;147
2;1977-04-08;135
2;1977-04-09;124
2;1977-04-09;119
2;1977-04-09;106
2;1977-04-09;102
2;1977-04-09;99
2;1977-04-09;97
2;1977-04-09;96
2;1977-04-09;91
2;1977-04-09;93
2;1977-04-09;86
2;1977-04-09;87
2;1977-04-09;83
2;1977-04-09;87
2;1977-04-09;89
2;1977-04-09;112
2;1977-04-09;124
2;1977-04-09;227
2;1977-04-09;191
2;1977-04-09;166
2;1977-04-09;150
2;1977-04-09;135
2;1977-04-09;123
2;1977-03-01;143
2;1977-03-02;135
2;1977-03-03;135
2;1977-03-04;125
2;1977-03-05;123
2;1977-03-06;117
2;1977-03-07;119
2;1977-03-08;114
2;1977-03-09;113
2;1977-03-09;116
2;1977-03-09;107
2;1977-03-09;105
2;1977-03-09;110
2;1977-03-09;107
2;1977-03-09;104
2;1977-03-09;101
2;1977-03-09;95
2;1977-03-09;96
2;1977-03-09;99
2;1977-03-09;98
2;1977-03-09;98
2;1977-03-09;103
2;1977-03-09;144
2;1977-03-09;140
2;1977-03-09;126
2;1977-03-09;113
2;1977-03-09;106
2;1977-03-09;99
2;1977-03-09;97
2;1977-03-09;100
2;1977-03-09;118
2;1977-02-01;416
2;1977-02-02;437
2;1977-02-03;374
2;1977-02-04;312
2;1977-02-05;278
2;1977-02-06;254
2;1977-02-07;232
2;1977-02-08;215
2;1977-02-09;203
2;1977-02-09;192
2;1977-02-09;184
2;1977-02-09;174
2;1977-02-09;170
2;1977-02-09;160
2;1977-02-09;156
2;1977-02-09;151
2;1977-02-09;151
2;1977-02-09;146
2;1977-02-09;146
2;1977-02-09;141
2;1977-02-09;143
2;1977-02-09;138
2;1977-02-09;139
2;1977-02-09;139
2;1977-02-09;141
2;1977-02-09;137
2;1977-02-09;143
2;1977-02-09;146
2;1977-01-01;266
2;1977-01-02;240
2;1977-01-03;236
2;1977-01-04;211
2;1977-01-05;190
2;1977-01-06;177
2;1977-01-07;164
2;1977-01-08;157
2;1977-01-09;147
2;1977-01-09;144
2;1977-01-09;133
2;1977-01-09;130
2;1977-01-09;127
2;1977-01-09;132
2;1977-01-09;123
2;1977-01-09;123
2;1977-01-09;114
2;1977-01-09;110
2;1977-01-09;128
2;1977-01-09;182
2;1977-01-09;227
2;1977-01-09;290
2;1977-01-09;355
2;1977-01-09;366
2;1977-01-09;376
2;1977-01-09;404
2;1977-01-09;374
2;1977-01-09;352
